belongs_to_collection,budget,genres,id,original_language,overview,popularity,production_companies,production_countries,release_date,release_year,revenue,runtime,spoken_languages,status,tagline,title,vote_average,return
,0,"[{'id': 35, 'name': 'Comedy'}]",9090,en,"Three New York drag queens on their way to Hollywood for a beauty pageant get stranded in a small Midwestern town for the entire weekend when their car breaks down. While waiting for parts for their Cadillac convertible, the flamboyant trio shows the local homophobic rednecks that appearing different doesn't mean they don't have humanity in common.",7.65345,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-07,1995,47774200,105.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,"Attitude is everything","To Wong Foo, Thanks for Everything! Julie Newmar",6.3,0
"{"id": 112399, "name": "Under Siege Collection", "poster_path": "/5hkZdonGNmoqatnadpDnIgEbrho.jpg", "backdrop_path": "/4Ysa3x4wDwolRpUXBCrig7szGon.jpg"}",60000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3512,en,"A passenger train has been hijacked by an electronics expert and turned into an untraceable command center for a weapons satellite. He has planned to blow up Washington DC and only one man can stop him, former Navy SEAL Casey Ryback.",7.49025,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Seagal/Nasso Productions', 'id': 17825}, {'name': 'Victor Company of Japan (JVC)', 'id': 21480}, {'name': 'Cutting Edge Films', 'id': 63906}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-13,1995,104324000,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Last time he rocked the boat. This time the sky's the limit.","Under Siege 2: Dark Territory",5.6,1.73873
,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",52856,en,"Steven Lidz, unhappy with his home life since his mother got sick, goes and lives with his two crazy Uncles. There he changes and gets closer to his Uncles, but his parents want him home even though he is finally happy and popular. Written by Todd Weiser",2.88169,"[{'name': 'Hollywood Pictures', 'id': 915}]",[],1995-09-15,1995,0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Sometimes you find your heroes in the most unlikely places","Unstrung Heroes",6.4,0
,0,"[{'id': 99, 'name': 'Documentary'}]",77350,en,"Using a variety of cinematographic techniques, the world of high- profile fashion designer Issac Mizrahi is portrayed as being driven by excitement and creativity, despite the concomitant chaos and cacophony. Mizrahi's frenzied genius and rollercoaster emotions paint a humorous and personal portrait of a brilliant designer. Famous "SuperModels", actors, and actresses populate Issac's rarified world, but Douglas Keeve's cameras capture the stress and turbulence beneath the placid coolness of glamour. Written by Tad Dibbern",0.786023,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-08-11,1995,0,73.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Unzipped,6,0
,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9560,en,"World War II vet Paul Sutton falls for a pregnant and unwed woman who persuades him -- during their first encounter -- to pose as her husband so she can face her family.",9.71564,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Zucker Brothers Productions', 'id': 2851}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-08-11,1995,50012500,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A man in search. A woman in need. A story of fate.","A Walk in the Clouds",6.5,2.50063
,175000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",9804,en,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.",16.8852,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Gordon Company', 'id': 1073}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Licht/Mueller Film Corporation', 'id': 6092}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-28,1995,264218000,135.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,"Beyond the horizon lies the secret to a new beginning.",Waterworld,5.9,1.50982
,8000000,"[{'id': 18, 'name': 'Drama'}]",31611,en,"The story takes place in alternative America where the blacks are members of social elite, and whites are inhabitants of inner city ghettos. Louis Pinnock is a white worker in a chocolate factory, loving husband and father of two children. While delivering a package for black CEO Thaddeus Thomas, he is mistaken for a voyeur and, as a result, loses his job, gets beaten by black cops and his family gets evicted from their home. Desperate Pinnock takes a gun and kidnaps Thomas, demanding justice.",1.8341,"[{'name': 'HBO', 'id': 6068}, {'name': 'A BandApart', 'id': 6911}, {'name': 'Rysher Entertainment', 'id': 11661}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-12-01,1995,0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Reality Just Switched Sides","White Man's Burden",5.1,0
,30000000,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",65796,en,"Biopic about famous gunslinger Wild Bill Hickock. The early career of legendary lawman is telescoped and culminates in his relocation in Deadwood and a reunion with Calamity Jane.",8.92214,"[{'name': 'United Artists', 'id': 60}]",[],1995-12-01,1995,0,98.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,"The Name Is Legendary. The Man Is Real.","Wild Bill",5.9,0
,0,"[{'id': 18, 'name': 'Drama'}]",49805,en,"Andrew Crocker-Harris is an embittered and disliked teacher of Greek and Latin at a British prep school. After nearly 20 years of service, he is being forced to retire on the pretext of his health, and perhaps may not even be given a pension. The boys regard him as a Hitler, with some justification. His wife Laura is unfaithful, and lives to wound him any way she can. Andrew must come to terms with his failed life and regain at least his own self-respect.",3.72764,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1994-10-12,1994,0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The greatest lessons in the life and the ones learned by heart.","The Browning Version",6,0
,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10751, 'name': 'Family'}]",26258,en,"A inept courier realises he has been used by criminals to deliver money. On the run from both the criminals and police, he poses as a Scout leader and leads a scout group on a hike through the mountains.",3.28704,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-08-04,1995,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"They wanted a great adventure. What they got was "Mad Max" Grabelski.",Bushwhacked,4.9,0
"{"id": 23170, "name": "Burnt by the Sun Trilogy", "poster_path": "/prqpHdXvfzz8uYwGPaHj62XfJ1H.jpg", "backdrop_path": "/h062iMfHieuKdeujaSZBmdYlgRw.jpg"}",2800000,"[{'id': 18, 'name': 'Drama'}]",50797,ru,"Russia, 1936: revolutionary hero Colonel Kotov is spending an idyllic summer in his dacha with his young wife and six-year-old daughter Nadia and other assorted family and friends. Things change dramatically with the unheralded arrival of Cousin Dmitri from Moscow, who charms the women and little Nadia with his games and pianistic bravura. But Kotov isn't fooled: this is the time of Stalin's repression, with telephone calls in the middle of the night spelling doom - and he knows that Dmitri isn't paying a social call...",2.48607,"[{'name': 'Canal+', 'id': 5358}, {'name': 'Studio Trite', 'id': 6453}, {'name': 'Caméra One', 'id': 6454}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'RU', 'name': 'Russia'}]",1994-05-01,1994,2616500,135.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,"A moving and poignant story set against the corrupt politics of the Stalinist era.","Burnt by the Sun",6.7,0.934465
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",19155,en,"The circularity of violence seen in a story that circles on itself. In Macedonia, during war in Bosnia, Christians hunt an ethnic Albanian girl who may have murdered one of their own. A young monk who's taken a vow of silence offers her protection. In London, a photographic editor who's pregnant needs to talk it out with her estranged husband and chooses a toney restaurant.",3.52565,"[{'name': 'PolyGram Audiovisuel', 'id': 6367}, {'name': 'British Screen Productions', 'id': 12745}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'MK', 'name': 'Macedonia'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1994-06-09,1994,763847,113.0,"[{'iso_639_1': 'sq', 'name': 'shqip'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'mk', 'name': ''}]",Released,"Once You Know The Faces You Will Begin To Understand The Story","Before the Rain",7.7,0
"{"id": 123800, "name": "Before... Collection", "poster_path": "/giaxAC74fht0LVQ4WKVoDzLM2Iy.jpg", "backdrop_path": "/wtNugZq8ZzBYwPIh3VoNUJdkBWG.jpg"}",2500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",76,en,"A dialogue marathon of a film, this fairytale love story of an American boy and French girl. During a day and a night together in Vienna their two hearts collide.",11.305,"[{'name': 'Detour Film Production', 'id': 98}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-01-27,1995,5535400,105.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,"Can the greatest romance of your life last only one night?","Before Sunrise",7.7,2.21416
,10000000,"[{'id': 35, 'name': 'Comedy'}]",11017,en,"Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business.",6.63812,"[{'name': 'Jack Giarraputo Productions', 'id': 6365}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-02-10,1995,26488700,89.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,"Billy is going back to school... Way back.","Billy Madison",6.2,2.64887
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",37141,en,"Jennifer (Alicia Silverstone) is a lovely teen who has been hired to baby-sit the kids of Harry Tucker (J.T. Walsh) and his wife, Dolly (Lee Garlington). The Tuckers go to a party and proceed to get inebriated, with Mr. Tucker fantasizing about his beautiful baby sitter. Meanwhile, Jack (Jeremy London), her boyfriend, and Mark (Nicky Katt), another guy interested in her, decide to spy on Jennifer at the Tucker house, with each young man also fixated on her.",2.76184,"[{'name': 'Spelling Films International', 'id': 18189}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-17,1995,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Something about her captures the imagination.","The Babysitter",4.7,0
,21000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",9382,en,"After breaking up with her girlfriend, a nightclub singer, Jane, answers a personal ad from Robin, a real estate agent with AIDS, seeking a cross-country travel partner. On their journey from New York City to Los Angeles, the two stop by Pittsburgh to pick up Robin's friend Holly, who is trying to escape an abusive relationship. With three distinct personalities, the women must overcome their differences to help one another.",3.03031,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Alcor Films', 'id': 644}, {'name': 'Canal+', 'id': 5358}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Hera Productions', 'id': 16192}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-02-03,1995,23450000,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A motion picture that celebrates the art of survival, the gift of laughter and the miracle of friendship.","Boys on the Side",6.3,1.11667
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",6715,en,"Dexter, age 11, who has AIDS, and his next door neighbor Eric, a little older and much bigger, become best friends. Eric also becomes closer to Dexter's mother than to his own, who is neglectful and bigoted and violently forbids their friendship upon learning of it. Dexter and Erik start the journey to find "The Cure" they had read about in the local newspaper.",2.68634,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Island World', 'id': 1595}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-04-21,1995,0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The best cure for a disease is friendship","The Cure",7.2,0
,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",18256,en,"John has inherited a castle and Italy and he moves there with his wife Susan and their blind daughter Rebecca. What they don't realize is that there is somebody else in the castle. An abused child left to die in the basement who has now become the castle freak and is out to wreak havoc.",2.26977,"[{'name': 'Full Moon Entertainment', 'id': 4867}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-08-04,1995,0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Released,"Hideous... hungry... and loose!","Castle Freak",5.8,0
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",22625,en,"'Circle Of Friends' is set in 1950's Ireland. The movie focuses on Benny Hogan and her best friend, Eve Malone. The story centers around Benny and Eve as they enter student life at University College, Dublin. Here Benny and Eve reunite with their childhood friend, the ice-cool Nan Mahon, the 'college belle'. They also encounter the handsome and charming Jack Foley, whom Benny quickly falls for.",2.60552,"[{'name': 'The Rank Organisation', 'id': 364}, {'name': 'Bórd Scannán na hÉireann', 'id': 1898}, {'name': 'Lantana', 'id': 4127}, {'name': 'Price Entertainment', 'id': 23808}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1995-03-16,1995,0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"Circle of Friends",6.5,0
"{"id": 182813, "name": "Clerks Collection", "poster_path": "/qEjGvJ9I2ak6ENjdJ23dfjqLkAK.jpg", "backdrop_path": "/6Fjkbh2DVAvVZa3c1HamblAN5Bg.jpg"}",27000,"[{'id': 35, 'name': 'Comedy'}]",2292,en,"Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives.",10.5134,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'View Askew Productions', 'id': 16934}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-09-13,1994,3151130,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Just because they serve you doesn't mean they like you.",Clerks,7.4,116.709
